j_Aperm2,SEC_gasliqsep_kWhperkg,SEC_lyecooler_kWhperkg,SEC_comp_kWhperkg,SEC_pumps_kWhperkg,SEC_H2_purif_kWhperkg,SEC_lyeheaters_kWhperkg
562.981902622853,0.4794542703844575,-1.0411488715608063e-05,1.9745514589140747,0.17023707791186293,14.53059617458485,40.36088324610418
577.4705535145457,0.4793201854971067,-1.2434954199220285e-05,1.9745514589140745,0.16577168531884426,14.226076512110454,39.43477696566176
591.9592044062385,0.47918811878421147,-1.4248973556183502e-05,1.9745514589140742,0.16147282057830106,13.92839088473786,38.50867068521934
606.4478552979313,0.4790580526363216,-1.5757847000964624e-05,1.9745514589140745,0.15733635124836878,13.63676549446173,37.582564404776925
620.936506189624,0.4789299694439875,-1.6865874748030577e-05,1.9745514589140742,0.15335814488718286,13.35110020370183,36.656458124334506
635.4251570813168,0.4788038515977593,-1.7477357011848313e-05,1.974551458914074,0.1495340690528786,13.071911746111695,35.73035184389208
649.9138079730095,0.4786796814881869,-1.7496594006884733e-05,1.974551458914074,0.14585999130359154,12.800271838367935,34.80424556344967
664.4024588647022,0.47855744150582086,-1.6827885947606777e-05,1.9745514589140742,0.14233177919745707,12.537740192940209,33.87813928300725
678.891109756395,0.4784371140412108,-1.537553304848136e-05,1.974551458914074,0.13894530029261054,12.28612331644632,32.952033002564825
693.3797606480878,0.4783186814849073,-1.304383552397542e-05,1.9745514589140736,0.13569642214718738,12.044982274666292,32.025926722122406
